country_name;country_code;region_name;iata;icao;airport
Nepal;NP;Rapti;RPA;VNRP;Rolpa Airport
Nepal;NP;Rapti;RUK;VNRK;Chaurjahari Airport
Nepal;NP;Sagarmatha;JIR;VNJI;Jiri Airport
Nepal;NP;Sagarmatha;LDN;VNLD;Lamidanda Airport
Nepal;NP;Sagarmatha;LUA;VNLK;Tenzing-Hillary Airport
Nepal;NP;Sagarmatha;PPL;VNPL;Phaplu Airport
Nepal;NP;Sagarmatha;RUM;VNRT;Rumjatar Airport
Nepal;NP;Sagarmatha;SYH;VNSB;Syangboche Airport
Nepal;NP;Seti;BIT;VNBT;Baitadi Airport
Nepal;NP;Seti;BJH;VNBG;Bajhang Airport
Nepal;NP;Seti;DAP;VNDL;Darchula Airport
Nepal;NP;Seti;DHI;VNDH;Dhangadhi Airport
Nepal;NP;Seti;FEB;VNSR;Sanfebagar Airport
Nepal;NP;Seti;TPU;VNTP;Tikapur Airport
Nauru;NR;Yaren;INU;ANYN;Nauru International Airport
Niue;NU;Niue;IUE;NIUE;Niue International Airport (Hanan Int'l)
Nueva Zelanda;NZ;Auckland;AKL;NZAA;Auckland Airport
Nueva Zelanda;NZ;Auckland;AMZ;NZAR;Ardmore Airport
Nueva Zelanda;NZ;Auckland;CMV;NZCX;Coromandel Aerodrome
Nueva Zelanda;NZ;Auckland;GBZ;NZGB;Great Barrier Aerodrome
Nueva Zelanda;NZ;Auckland;WIK;NZKE;Waiheke Island Aerodrome
Nueva Zelanda;NZ;Bay of Plenty;ROT;NZRO;Rotorua Regional Airport
Nueva Zelanda;NZ;Bay of Plenty;TRG;NZTG;Tauranga Airport
Nueva Zelanda;NZ;Bay of Plenty;WHK;NZWK;Whakatane Airport
Nueva Zelanda;NZ;Canterbury;ASG;NZAS;Ashburton Aerodrome
Nueva Zelanda;NZ;Canterbury;CHC;NZCH;Christchurch International Airport
Nueva Zelanda;NZ;Canterbury;;NZFF;Forest Field Aerodrome
Nueva Zelanda;NZ;Canterbury;GTN;NZGT;Glentanner Aerodrome
Nueva Zelanda;NZ;Canterbury;KBZ;NZKI;Kaikoura Aerodrome
Nueva Zelanda;NZ;Canterbury;TIU;NZTU;Richard Pearse Airport
Nueva Zelanda;NZ;Canterbury;TWZ;NZUK;Pukaki Airport
Nueva Zelanda;NZ;Chatham Islands Territory;CHT;NZCI;Chatham Islands / Tuuta Airport
Nueva Zelanda;NZ;Canterbury;;NZRT;Rangiora Airfield WMS
Nueva Zelanda;NZ;Gisborne;GIS;NZGS;Gisborne Airport
Nueva Zelanda;NZ;Hawke's Bay;NPE;NZNR;Hawke's Bay Airport
Nueva Zelanda;NZ;Hawke's Bay;WIR;NZWO;Wairoa Aerodrome
Nueva Zelanda;NZ;Manawatu-Wanganui;OHA;NZOH;RNZAF Base Ohakea
Nueva Zelanda;NZ;Manawatu-Wanganui;PMR;NZPM;Palmerston North Airport
Nueva Zelanda;NZ;Manawatu-Wanganui;WAG;NZWU;Whanganui Airport
Nueva Zelanda;NZ;Marlborough;BHE;NZWB;Woodbourne Airport
Nueva Zelanda;NZ;Marlborough;PCN;NZPN;Picton Aerodrome
Nueva Zelanda;NZ;Nelson;NSN;NZNS;Nelson Airport
Nueva Zelanda;NZ;Northland;DGR;NZDA;Dargaville Aerodrome
Nueva Zelanda;NZ;Northland;KAT;NZKT;Kaitaia Airport
Nueva Zelanda;NZ;Northland;KKE;NZKK;Kerikeri Airport (Bay of Islands Airport)
Nueva Zelanda;NZ;Northland;KKO;NZKO;Kaikohe Aerodrome
Nueva Zelanda;NZ;Northland;WRE;NZWR;Whangarei Airport
Nueva Zelanda;NZ;Otago;ALR;NZLX;Alexandra Aerodrome
Nueva Zelanda;NZ;Otago;DUD;NZDN;Dunedin International Airport
Nueva Zelanda;NZ;Otago;OAM;NZOU;Oamaru Airport
Nueva Zelanda;NZ;Otago;WKA;NZWF;Wanaka Airport
Nueva Zelanda;NZ;Otago;ZQN;NZQN;Queenstown Airport
Nueva Zelanda;NZ;Southland;IVC;NZNV;Invercargill Airport
Nueva Zelanda;NZ;Southland;MFN;NZMF;Milford Sound Airport
Nueva Zelanda;NZ;Southland;MON;NZMC;Mount Cook Aerodrome
Nueva Zelanda;NZ;Southland;SZS;NZRC;Ryan's Creek Aerodrome
Nueva Zelanda;NZ;Southland;TEU;NZMO;Te Anau Airport (Manapouri Airport)
Nueva Zelanda;NZ;Southland;WHO;;Franz Josef Glacier Aerodrome
Nueva Zelanda;NZ;Taranaki;NPL;NZNP;New Plymouth Airport
Nueva Zelanda;NZ;Tasman;KTF;NZTK;Takaka Aerodrome
Nueva Zelanda;NZ;Tasman;MZP;NZMK;Motueka Aerodrome
Nueva Zelanda;NZ;Waikato;HLZ;NZHN;Hamilton Airport
Nueva Zelanda;NZ;Waikato;MTA;NZMA;Matamata Airport
Nueva Zelanda;NZ;Waikato;RAG;NZRA;Raglan Aerodrome
Nueva Zelanda;NZ;Waikato;THH;;Taharoa Aerodrome
Nueva Zelanda;NZ;Waikato;TKZ;NZTO;Tokoroa Aerodrome
Nueva Zelanda;NZ;Waikato;TMZ;NZTH;Thames Aerodrome
Nueva Zelanda;NZ;Waikato;TUO;NZAP;Taupo Airport
Nueva Zelanda;NZ;Waikato;WTZ;NZWT;Whitianga Aerodrome
Nueva Zelanda;NZ;Wellington;MRO;NZMS;Hood Aerodrome
Nueva Zelanda;NZ;Wellington;PPQ;NZPP;Kapiti Coast Airport
Nueva Zelanda;NZ;Wellington;WLG;NZWN;Wellington International Airport
Nueva Zelanda;NZ;West Coast;GMN;NZGM;Greymouth Airport
Nueva Zelanda;NZ;West Coast;HKK;NZHK;Hokitika Airport
Nueva Zelanda;NZ;West Coast;WSZ;NZWS;Westport Airport
Omán;OM;Ad Dakhiliyah;AOM;;Adam Airport
Omán;OM;Ad Dakhiliyah;MCT;OOMS;Muscat International Airport
Omán;OM;Ad Dakhiliyah;RNM;OOGB;Qarn Alam Airport
Omán;OM;Al Buraymi;RMB;OOBR;Buraimi Airport
Omán;OM;Al Wusta;BJQ;;Bahja Airport
Omán;OM;Al Wusta;DQM;;Duqm International Airport
Omán;OM;Al Wusta;JNJ;;Duqm Jaaluni Airport
Omán;OM;Al Wusta;UKH;;Mukhaizna Airport
Omán;OM;Az Zahirah;FAU;OOFD;Fahud Airport
Omán;OM;Az Zahirah;LKW;OOLK;Lekhwair Airport
Omán;OM;Janub al Batinah;OHS;OOSH;Sohar Airport
Omán;OM;Janub ash Sharqiyah;NMN;AYNO;Nomane Airport
Omán;OM;Musandam;BYB;;Dibba Airport
Omán;OM;Musandam;KHS;OOKB;Khasab Airport
Omán;OM;Shamal al Batinah;MNH;OORQ;Al-Musannah Airport
Omán;OM;Shamal ash Sharqiyah;MSH;OOMA;Masirah Air Base
Omán;OM;Shamal ash Sharqiyah;SUH;OOSR;Sur Airport
Omán;OM;Zufar;KMN;FZSB;Kamina Airport (Kamina Ville Airport)
Omán;OM;Zufar;LRM;MDLR;La Romana International Airport (Casa de Campo International Airport)
Omán;OM;Zufar;OMM;OOMX;Marmul Airport
Omán;OM;Zufar;SLL;OOSA;Salalah International Airport
Omán;OM;Zufar;TTH;OOTH;RAFO Thumrait
Panamá;PA;Bocas del Toro;BOC;MPBO;Bocas del Toro Isla Colon International Airport
Panamá;PA;Bocas del Toro;CHX;MPCH;Changuinola Capitan Manuel Nino International Airport
Panamá;PA;Chiriqui;AML;;Puerto Armuelles Airport
Panamá;PA;Chiriqui;DAV;MPDA;Enrique Malek International Airport
Panamá;PA;Cocle;RIH;MPSM;Scarlett Martinez International Airport
Panamá;PA;Colon;ONX;MPEJ;Enrique Adolfo Jimenez Airport
Panamá;PA;Darien;AIL;;Ailigandi Airport
Panamá;PA;Darien;BFQ;;Bahia Pina Airport
Panamá;PA;Darien;ELE;;El Real Airport
Panamá;PA;Darien;GHE;;Garachine Airport
Panamá;PA;Darien;JQE;MPJE;Jaque Airport
Panamá;PA;Darien;MPI;;Mamitupo Airport
Panamá;PA;Darien;MPP;;Mulatupo Airport
Panamá;PA;Darien;NGN;;Nargana Airport
Panamá;PA;Darien;OGM;;Ustupu-Ogobsucum Airport
Panamá;PA;Darien;PLP;MPLP;Captain Ramon Xatruch Airport
Panamá;PA;Darien;PUE;MPOA;Puerto Obaldia Airport
Panamá;PA;Darien;PYC;;Playon Chico Airport
Panamá;PA;Darien;PYV;;Yaviza Airport
Panamá;PA;Darien;SAX;;Sambu Airport
Panamá;PA;Darien;TJC;;Ticantiqui Airport
Panamá;PA;Darien;UTU;;Ustupo Airport
Panamá;PA;Herrera;CTD;MPCE;Chitre Alonso Valderrama Airport
Panamá;PA;Los Santos;PDM;;Pedasi Airport (Capt. J. Montenegro Airport)
Panamá;PA;Panama;ACU;;Achutupo Airport
Panamá;PA;Panama;BLB;MPHO;Panama Pacifico International Airport
Panamá;PA;Panama;CTE;;Carti Airport
Panamá;PA;Panama;CZJ;;Corazon de Jesus Airport
Panamá;PA;Panama;IVI;;Viveros Island Airport
Panamá;PA;Panama;NBL;MPWN;Wannukandi Airport
Panamá;PA;Panama;NMG;;San Miguel Airport
Panamá;PA;Panama;OTD;;Contadora Airport
Panamá;PA;Panama;PAC;MPMG;Albrook Marcos A. Gelabert International Airport
Panamá;PA;Panama;PTY;MPTO;Tocumen International Airport
Panamá;PA;Panama;PVE;MPVR;El Porvenir Airport
Panamá;PA;Panama;SIC;;San Jose Airport
Panamá;PA;Panama;TUW;;Tubala Airport
Panamá;PA;Veraguas;SYP;MPSA;Ruben Cantu Airport
Perú;PE;Amazonas;CHH;SPPY;Chachapoyas Airport
Perú;PE;Amazonas;RIM;SPLN;San Nicolas Airport
Perú;PE;Ancash;ATA;SPHZ;Comandante FAP German Arias Graziani Airport
Perú;PE;Ancash;CHM;SPEO;Tnte. FAP Jaime Montreuil Morales Airport
Perú;PE;Apurimac;ANS;SPHY;Andahuaylas Airport
Perú;PE;Arequipa;AQP;SPQU;Rodriguez Ballon International Airport
Perú;PE;Ayacucho;AYP;SPHO;Coronel FAP Alfredo Mendivil Duarte Airport
Perú;PE;Ayacucho;AYX;SPAY;Tnte. Gral. Gerardo Perez Pinedo Airport
Perú;PE;Cajamarca;CJA;SPJR;Mayor General FAP Armando Revoredo Iglesias Airport
Perú;PE;Cajamarca;JAE;SPJE;Jaen Airport
Perú;PE;Cusco;HUU;SPNC;Alferez FAP David Figueroa Fernandini Airport
Perú;PE;Cusco;UMI;SPIL;Quince Mil Airport
Perú;PE;Cusco;VVN;;Las Malvinas Airport
Perú;PE;El Callao;LIM;SPIM;Jorge Chavez International Airport
Perú;PE;Huanuco;TGI;SPGM;Tingo Maria Airport
Perú;PE;Ica;NZC;SPZA;Maria Reiche Neuman Airport
Perú;PE;Ica;PIO;SPSO;Capitan FAP Renan Elias Olivera Airport
Perú;PE;Ica;SJA;SPJN;San Juan de Marcona Airport
Perú;PE;Junin;JAU;SPJJ;Francisco Carle Airport
Perú;PE;Junin;MZA;SPMF;Manuel Prado Ugarteche Airport
Perú;PE;La Libertad;TRU;SPRU;FAP Captain Carlos Martinez de Pinillos International Airport
Perú;PE;Lambayeque;CIX;SPHI;FAP Captain Jose Abelardo Quinones Gonzales International Airport
Perú;PE;Lima;SMG;SPMR;Santa Maria Airport
Perú;PE;Loreto;AOP;;Alferez FAP Alfredo Vladimir Sara Bauer Airport
Perú;PE;Loreto;CUZ;SPZO;Alejandro Velasco Astete International Airport
Perú;PE;Loreto;IQT;SPQT;Coronel FAP Francisco Secada Vignetta International Airport
Perú;PE;Loreto;TDP;SPDR;Trompeteros Airport
Perú;PE;Loreto;YMS;SPMS;Moises Benzaquen Rengifo Airport
Perú;PE;Madre de Dios;IBP;SPBR;Iberia Airport
Perú;PE;Madre de Dios;PEM;SPTU;Padre Aldamiz International Airport
Perú;PE;Madre de Dios;SYC;SPSY;Shiringayoc Airport
Perú;PE;Moquegua;ILQ;SPLO;Ilo Airport
Perú;PE;Piura;PIU;SPUR;FAP Captain Guillermo Concha Iberico International Airport
Perú;PE;Piura;TYL;SPYL;Capitan FAP VIctor Montes Arias International Airport
Perú;PE;Puno;JUL;SPJL;Inca Manco Capac International Airport
Perú;PE;San Martin;BLP;SPBL;Huallaga Airport
Perú;PE;San Martin;JJI;SPJI;Juanjui Airport
Perú;PE;San Martin;MBP;SPBB;Moyobamba Airport
Perú;PE;San Martin;RIJ;SPJA;Juan Simons Vela Airport
Perú;PE;San Martin;SQU;SPOA;Saposoa Airport
Perú;PE;San Martin;TPP;SPST;Cad. FAP Guillermo del Castillo Paredes Airport
Perú;PE;Tacna;TCQ;SPTN;Coronel FAP Carlos Ciriani Santa Rosa International Airport
Perú;PE;Tumbes;TBP;SPME;Cap. FAP Pedro Canga Rodriguez Airport
Perú;PE;Ucayali;ALD;SPAR;Alerta Airport
Perú;PE;Ucayali;PCL;SPCL;FAP Captain David Abensur Rengifo International Airport
Polinesia Francesa;PF;Iles Australes;RMT;NTAM;Rimatara Airport
Polinesia Francesa;PF;Iles Australes;RUR;NTAR;Rurutu Airport
Polinesia Francesa;PF;Iles Australes;RVV;NTAV;Raivavae Airport
Polinesia Francesa;PF;Iles Australes;TUB;NTAT;Tubuai - Mataura Airport
Polinesia Francesa;PF;Iles Marquises;AUQ;NTMN;Atuona Airport
Polinesia Francesa;PF;Iles Marquises;NHV;NTMD;Nuku Hiva Airport
Polinesia Francesa;PF;Iles Marquises;UAH;NTMU;Ua Huka Airport
Polinesia Francesa;PF;Iles Marquises;UAP;NTMP;Ua Pou Airport
Polinesia Francesa;PF;Iles Sous-le-Vent;BOB;NTTB;Bora Bora Airport (Motu Mute Airport)
Polinesia Francesa;PF;Iles Sous-le-Vent;HUH;NTTH;Huahine - Fare Airport
Polinesia Francesa;PF;Iles Sous-le-Vent;MAU;NTTP;Maupiti Airport
Polinesia Francesa;PF;Iles Sous-le-Vent;PPT;NTAA;Fa'a'a International Airport
Polinesia Francesa;PF;Iles Sous-le-Vent;RFP;NTTR;Raiatea Airport (Uturoa Airport)
Polinesia Francesa;PF;Iles Sous-le-Vent;TTI;NTTE;Tetiaroa Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;AAA;NTGA;Anaa Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;AHE;NTHE;Ahe Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;APK;NTGD;Apataki Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;AXR;NTGU;Arutua Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;FAC;NTKF;Faaite Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;FAV;NTGF;Fakarava Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;FGU;NTGB;Fangatau Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;FHZ;NTKH;Fakahina Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;GMR;NTGJ;Totegegie Airport (Gambier Island Airport)
Polinesia Francesa;PF;Iles Tuamotu-Gambier;HHZ;NTGH;Hikueru Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;HOI;NTTO;Hao Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;KHZ;NTKA;Kauehi Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;KKR;NTGK;Kaukura Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;KXU;NTKT;Katiu Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;MKP;NTGM;Makemo Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;MVT;NTGV;Mataiva Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;NAU;NTGN;Napuka Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;NIU;NTKN;Niau Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;NUK;NTGW;Nukutavake Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;PKP;NTGP;Puka-Puka Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;PUK;NTGQ;Pukarua Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;REA;NTGE;Reao Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;RGI;NTTG;Rangiroa Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;RKA;NTKK;Aratika-Nord Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;RRR;NTKO;Raroia Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;TIH;NTGC;Tikehau Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;TJN;NTKM;Takume Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;TKP;NTGT;Takapoto Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;TKV;NTGO;Tatakoto Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;TKX;NTKR;Takaroa Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;UOA;NTTX;Mururoa Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;VHZ;NTUV;Vahitahi Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;XMH;NTGI;Manihi Airport
Polinesia Francesa;PF;Iles Tuamotu-Gambier;ZTA;NTGY;Tureia Airport
Polinesia Francesa;PF;Iles du Vent;MOZ;NTTM;Moorea Airport (Temae Airport)
Polinesia Francesa;PF;Iles du Vent;NKP;;Nukutepipi Airport
Polinesia Francesa;PF;Iles du Vent;TPX;NTTU;Tupai Airport
Papúa Nueva Guinea;PG;Bougainville;BUA;AYBK;Buka Island Airport
Papúa Nueva Guinea;PG;Bougainville;IIS;AYIA;Nissan Island Airport
Papúa Nueva Guinea;PG;Bougainville;KIE;AYIQ;Aropa Airport
Papúa Nueva Guinea;PG;Central;ABW;;Abau Airport
Papúa Nueva Guinea;PG;Central;AOA;;Aroa Airport
Papúa Nueva Guinea;PG;Central;BEA;;Bereina Airport
Papúa Nueva Guinea;PG;Central;EFG;AYEF;Efogi Airport
Papúa Nueva Guinea;PG;Central;ERU;AYER;Erume Airport
Papúa Nueva Guinea;PG;Central;FNE;AYFA;Fane Airport
Papúa Nueva Guinea;PG;Central;GUG;AYGF;Guari Airport
Papúa Nueva Guinea;PG;Central;HEO;;Haelogo Airport
Papúa Nueva Guinea;PG;Central;HNN;AYHH;Honinabi Airport
Papúa Nueva Guinea;PG;Central;IOK;;Iokea Airport
Papúa Nueva Guinea;PG;Central;KAQ;AYKH;Kamulai Airport
Papúa Nueva Guinea;PG;Central;KGH;AYJO;Yongai Airport
Papúa Nueva Guinea;PG;Central;KGW;AYKQ;Kagi Airport
Papúa Nueva Guinea;PG;Central;KIQ;AYRA;Kira Airport
Papúa Nueva Guinea;PG;Central;KRU;AYEA;Kerau Airport
Papúa Nueva Guinea;PG;Central;KSP;AYOP;Kosipe Airport
Papúa Nueva Guinea;PG;Central;LNG;AYLS;Lese Airport
Papúa Nueva Guinea;PG;Central;MLQ;AYMP;Malalaua Airport
Papúa Nueva Guinea;PG;Central;MRM;AYMA;Manari Airport
Papúa Nueva Guinea;PG;Central;ONB;AYQQ;Ononge Airport
Papúa Nueva Guinea;PG;Central;RKU;AYRK;Kairuku Airport
Papúa Nueva Guinea;PG;Central;SPH;AYQO;Sopu Airport
Papúa Nueva Guinea;PG;Central;TEO;AYTY;Terapo Airport
Papúa Nueva Guinea;PG;Central;TPI;AYTI;Tapini Airport
Papúa Nueva Guinea;PG;Central;WTP;AYWT;Woitape Airport
Papúa Nueva Guinea;PG;Chimbu;CMU;AYCH;Chimbu Airport
Papúa Nueva Guinea;PG;Chimbu;KMR;AYRI;Karimui Airport
Papúa Nueva Guinea;PG;East New Britain;BOQ;;Boku Airport
Papúa Nueva Guinea;PG;East New Britain;BOV;;Boang Island Airport
Papúa Nueva Guinea;PG;East New Britain;CPI;;Cape Orford Airport
Papúa Nueva Guinea;PG;East New Britain;DOS;;Dios Airport
Papúa Nueva Guinea;PG;East New Britain;GOE;AYGL;Gonaili Airstrip
Papúa Nueva Guinea;PG;East New Britain;IUS;;Inus Airport
Papúa Nueva Guinea;PG;East New Britain;JAQ;;Jacquinot Bay Airport
Papúa Nueva Guinea;PG;East New Britain;KAF;;Karato Airport
Papúa Nueva Guinea;PG;East New Britain;KJU;;Kamiraba Airport
Papúa Nueva Guinea;PG;East New Britain;KTK;;Kunua Airport
Papúa Nueva Guinea;PG;East New Britain;KWV;;Kurwina Airport
Papúa Nueva Guinea;PG;East New Britain;KXR;;Karoola Airport
Papúa Nueva Guinea;PG;East New Britain;LHP;;Lehu Airport
Papúa Nueva Guinea;PG;East New Britain;LMG;;Lamassa Airport
Papúa Nueva Guinea;PG;East New Britain;MFO;;Manguna Airport
Papúa Nueva Guinea;PG;East New Britain;MGP;;Manga Airport
Papúa Nueva Guinea;PG;East New Britain;MKN;AYMV;Malekolon Airport
Papúa Nueva Guinea;PG;East New Britain;MVI;;Manetai Airport
Papúa Nueva Guinea;PG;East New Britain;NUG;AYNI;Nuguria Airstrip
Papúa Nueva Guinea;PG;East New Britain;OPB;;Open Bay Airport
Papúa Nueva Guinea;PG;East New Britain;OTY;;Oria Airport
Papúa Nueva Guinea;PG;East New Britain;RAA;;Rakanda Airport
Papúa Nueva Guinea;PG;East New Britain;RAB;AYTK;Rabaul Airport (Tokua Airport)
Papúa Nueva Guinea;PG;East New Britain;RAW;;Arawa Airport
Papúa Nueva Guinea;PG;East New Britain;SBV;AYSH;Sabah Airport
Papúa Nueva Guinea;PG;East New Britain;SMP;;Stockholm Airport
Papúa Nueva Guinea;PG;East New Britain;SWR;AYZI;Silur Airport
Papúa Nueva Guinea;PG;East New Britain;TLO;AYXO;Tol Airport
Papúa Nueva Guinea;PG;East New Britain;TOK;;Torokina Airport
Papúa Nueva Guinea;PG;East New Britain;TON;AYVO;Tonu Airport
Papúa Nueva Guinea;PG;East New Britain;UBI;AYUI;Buin Airport
Papúa Nueva Guinea;PG;East New Britain;ULE;;Sule Airport
Papúa Nueva Guinea;PG;East New Britain;WKN;AYWQ;Wakunai Airport
Papúa Nueva Guinea;PG;East Sepik;AGG;;Angoram Airport
Papúa Nueva Guinea;PG;East Sepik;WWK;AYWK;Wewak Airport
Papúa Nueva Guinea;PG;Eastern Highlands;ADC;AYAN;Andakombe Airport
Papúa Nueva Guinea;PG;Eastern Highlands;AON;;Arona Airport
Papúa Nueva Guinea;PG;Eastern Highlands;AYU;AYAY;Aiyura Airport
Papúa Nueva Guinea;PG;Eastern Highlands;BNT;AYDI;Bundi Airport
Papúa Nueva Guinea;PG;Eastern Highlands;BRH;;Brahman Airport
Papúa Nueva Guinea;PG;Eastern Highlands;DPU;;Dumpu Airport
Papúa Nueva Guinea;PG;Eastern Highlands;GKA;AYGA;Goroka Airport
Papúa Nueva Guinea;PG;Eastern Highlands;HOC;AYOK;Komako Airport
Papúa Nueva Guinea;PG;Eastern Highlands;KEG;AYLG;Keglsugl Airport
Papúa Nueva Guinea;PG;Eastern Highlands;KQL;AYOL;Kol Airport
Papúa Nueva Guinea;PG;Eastern Highlands;MJJ;;Moki Airport
Papúa Nueva Guinea;PG;Eastern Highlands;MWG;AYMW;Marawaka Airport
Papúa Nueva Guinea;PG;Eastern Highlands;NBA;AYNY;Nambaiyufa Airport
Papúa Nueva Guinea;PG;Eastern Highlands;OML;;Omkalai Airport
Papúa Nueva Guinea;PG;Eastern Highlands;TBQ;AYTR;Tarabo Airport
Papúa Nueva Guinea;PG;Eastern Highlands;UMC;AYUC;Umba Airport
Papúa Nueva Guinea;PG;Eastern Highlands;USO;;Usino Airport
Papúa Nueva Guinea;PG;Eastern Highlands;WOA;AYWO;Wonenara Airport
Papúa Nueva Guinea;PG;Enga;WBM;AYWD;Wapenamanda Airport
Papúa Nueva Guinea;PG;Gulf;AIE;AYAO;Aiome Airport
Papúa Nueva Guinea;PG;Gulf;IHU;;Ihu Airport
Papúa Nueva Guinea;PG;Gulf;KMA;AYKM;Kerema Airport
Papúa Nueva Guinea;PG;Gulf;KRI;AYKK;Kikori Airport
Papúa Nueva Guinea;PG;Gulf;KRJ;AYQA;Karawari Airport
Papúa Nueva Guinea;PG;Gulf;KUY;;Kamusi Airport
Papúa Nueva Guinea;PG;Gulf;SGK;AYSK;Sangapi Airport
Papúa Nueva Guinea;PG;Gulf;TDS;AYSS;Sasereme Airport
Papúa Nueva Guinea;PG;Gulf;VMU;AYBA;Baimuru Airport
Papúa Nueva Guinea;PG;Gulf;WAO;AYWB;Wabo Airport
Papúa Nueva Guinea;PG;Madang;AWR;;Awar Airport
Papúa Nueva Guinea;PG;Madang;BIJ;;Biliau Airport
Papúa Nueva Guinea;PG;Madang;DAF;;Daup Airport
Papúa Nueva Guinea;PG;Madang;HAZ;;Hatzfeldthaven Airport
Papúa Nueva Guinea;PG;Madang;ILX;;Ileg Airport
Papúa Nueva Guinea;PG;Madang;JOP;AYJS;Josephstaal Airport
Papúa Nueva Guinea;PG;Madang;KRX;AYKR;Karkar Airport
Papúa Nueva Guinea;PG;Madang;MAG;AYMD;Madang Airport
Papúa Nueva Guinea;PG;Madang;NKN;AYNA;Nankina Airport
Papúa Nueva Guinea;PG;Madang;SDI;AYSD;Saidor Airport
Papúa Nueva Guinea;PG;Madang;TUT;;Tauta Airport
Papúa Nueva Guinea;PG;Madang;WNU;AYWH;Wanuma Airport
Papúa Nueva Guinea;PG;Manus;MAS;AYMO;Momote Airport
Papúa Nueva Guinea;PG;Manus;MMV;AYYM;Mal Island Airport
Papúa Nueva Guinea;PG;Manus;MNP;;Maron Island Airport
Papúa Nueva Guinea;PG;Milne Bay;AUP;AYAG;Agaun Airport
Papúa Nueva Guinea;PG;Milne Bay;GUR;AYGN;Gurney Airport
Papúa Nueva Guinea;PG;Milne Bay;LSA;AYKA;Losuia Airport
Papúa Nueva Guinea;PG;Milne Bay;MIS;AYMS;Misima Island Airport
Papúa Nueva Guinea;PG;Milne Bay;SAM;;Salamo Airport
Papúa Nueva Guinea;PG;Milne Bay;VIV;;Vivigani Airfield
Papúa Nueva Guinea;PG;Morobe;AEK;AYAX;Aseki Airport
Papúa Nueva Guinea;PG;Morobe;AUV;AYUM;Aumo Airport
Papúa Nueva Guinea;PG;Morobe;BCP;AYBC;Bambu Airport
Papúa Nueva Guinea;PG;Morobe;BDZ;AYBG;Baindoung Airport
Papúa Nueva Guinea;PG;Morobe;BNV;;Boana Airport
Papúa Nueva Guinea;PG;Morobe;BPD;AYBP;Bapi Airport
Papúa Nueva Guinea;PG;Morobe;BRP;AYBR;Biaru Airport
Papúa Nueva Guinea;PG;Morobe;BUL;AYBU;Bulolo Airport
Papúa Nueva Guinea;PG;Morobe;BWJ;;Bawan Airport
Papúa Nueva Guinea;PG;Morobe;BXZ;AYNS;Bunsil Airport
Papúa Nueva Guinea;PG;Morobe;DER;AYDE;Derim Airport
Papúa Nueva Guinea;PG;Morobe;DNU;AYDN;Dinangat Airport
Papúa Nueva Guinea;PG;Morobe;EGA;AYEN;Engati Airport
Papúa Nueva Guinea;PG;Morobe;FIN;AYFI;Finschhafen Airport
Papúa Nueva Guinea;PG;Morobe;GAP;AYGP;Gusap Airport
Papúa Nueva Guinea;PG;Morobe;GAR;AYGI;Garaina Airport
Papúa Nueva Guinea;PG;Morobe;GRL;AYGG;Garasa Airport
Papúa Nueva Guinea;PG;Morobe;GWN;;Gnarowein Airport
Papúa Nueva Guinea;PG;Morobe;HNI;AYHE;Heiweni Airport
Papúa Nueva Guinea;PG;Morobe;HWA;AYHU;Hawabango Airport
Papúa Nueva Guinea;PG;Morobe;IDN;AYID;Indagen Airport
Papúa Nueva Guinea;PG;Morobe;IMN;AYII;Imane Airport
Papúa Nueva Guinea;PG;Morobe;KBM;AYKB;Kabwum Airport
